fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,R/W,quality
7.7,0.390,0.30,5.2,0.037,29,131,0.99430,3.38,0.44,11.0,W,6
7.7,0.390,0.34,10.0,0.056,35,178,0.99740,3.26,0.60,10.2,W,5
7.7,0.390,0.49,7.7,0.036,11,110,0.99660,3.33,0.76,10.0,W,6
7.7,0.400,0.27,4.5,0.034,27,95,0.99175,3.21,0.59,12.3,W,8
7.7,0.420,0.31,9.2,0.048,22,221,0.99690,3.06,0.61,9.2,W,6
7.7,0.420,0.38,8.1,0.061,49,144,0.99660,3.40,0.58,11.0,W,6
7.7,0.430,0.28,4.5,0.046,33,102,0.99180,3.16,0.56,12.2,W,7
7.7,0.430,0.37,10.0,0.169,22,210,0.99776,3.02,0.64,9.5,W,5
7.7,0.430,1.00,20.0,0.032,42,164,0.99742,3.29,0.50,12.0,W,6
7.7,0.440,0.24,11.2,0.031,41,167,0.99480,3.12,0.43,11.3,W,7
7.7,0.440,0.24,11.2,0.031,41,167,0.99480,3.12,0.43,11.3,W,7
7.7,0.440,0.24,11.2,0.031,41,167,0.99480,3.12,0.43,11.3,W,7
7.7,0.460,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,W,6
7.7,0.460,0.18,3.3,0.054,18,143,0.99392,3.12,0.51,10.8,W,6
7.7,0.490,1.00,19.6,0.030,28,135,0.99730,3.24,0.40,12.0,W,6
7.8,0.130,0.30,1.8,0.040,43,179,0.99550,3.43,0.41,9.0,W,5
7.8,0.150,0.24,7.7,0.047,21,98,0.99510,2.94,0.31,9.6,W,6
7.8,0.150,0.34,1.1,0.035,31,93,0.99096,3.07,0.72,11.3,W,7
7.8,0.160,0.41,1.7,0.026,29,140,0.99100,3.02,0.78,12.5,W,6
7.8,0.160,0.41,1.7,0.026,29,140,0.99100,3.02,0.78,12.5,W,6
7.8,0.170,0.23,1.7,0.029,39,128,0.99272,3.37,0.41,10.7,W,7
7.8,0.170,0.50,1.3,0.045,35,140,0.99040,3.16,0.40,12.0,W,6
7.8,0.180,0.31,12.2,0.053,46,140,0.99800,3.06,0.53,8.9,W,6
7.8,0.180,0.31,12.2,0.053,46,140,0.99800,3.06,0.53,8.9,W,6
7.8,0.180,0.46,12.6,0.042,41,143,1.00000,3.24,0.76,8.5,W,8
7.8,0.180,0.46,13.6,0.052,38,118,0.99800,3.15,0.50,10.0,W,6
7.8,0.190,0.26,8.9,0.039,42,182,0.99600,3.18,0.46,9.9,W,6
7.8,0.190,0.32,7.4,0.015,47,124,0.99278,2.99,0.39,11.0,W,6
7.8,0.190,0.32,7.4,0.015,47,124,0.99278,2.99,0.39,11.0,W,6
7.8,0.200,0.20,1.4,0.036,25,83,0.99088,3.03,0.46,11.7,W,6
7.8,0.200,0.24,1.6,0.026,26,189,0.99100,3.08,0.74,12.1,W,7
7.8,0.200,0.28,10.2,0.054,78,186,0.99700,3.14,0.46,10.0,W,6
7.8,0.200,0.32,5.0,0.016,31,101,0.99186,2.99,0.39,11.0,W,6
7.8,0.210,0.27,1.2,0.051,20,89,0.99360,3.06,0.46,9.1,W,5
7.8,0.210,0.34,11.9,0.039,55,140,0.99590,3.02,0.31,10.3,W,6
7.8,0.210,0.39,1.8,0.034,62,180,0.99100,3.09,0.75,12.6,W,8
7.8,0.210,0.49,1.2,0.036,20,99,0.99000,3.05,0.28,12.1,W,7
7.8,0.210,0.49,1.4,0.052,6,48,0.99110,3.15,0.28,11.4,W,5
7.8,0.220,0.26,9.0,0.047,38,132,0.99700,3.25,0.53,10.2,W,6
7.8,0.220,0.36,1.4,0.056,21,153,0.99300,3.20,0.53,10.4,W,6
7.8,0.220,0.38,10.3,0.059,28,99,0.99670,3.12,0.47,10.0,W,6
7.8,0.230,0.28,4.8,0.042,45,166,0.99280,2.96,0.40,11.5,W,5
7.8,0.240,0.18,6.7,0.046,33,160,0.99630,3.20,0.56,9.8,W,6
7.8,0.240,0.32,12.2,0.054,42,138,0.99840,3.01,0.54,8.8,W,5
7.8,0.240,0.38,2.1,0.058,14,167,0.99400,3.21,0.55,9.9,W,5
7.8,0.250,0.28,7.2,0.040,46,179,0.99541,3.14,0.60,10.1,W,6
7.8,0.250,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,W,5
7.8,0.250,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,W,5
7.8,0.250,0.34,13.7,0.044,66,184,0.99976,3.22,0.75,8.9,W,5
7.8,0.250,0.37,1.0,0.043,10,80,0.99128,3.08,0.38,11.4,W,5
7.8,0.250,0.37,1.0,0.043,10,80,0.99128,3.08,0.38,11.4,W,5
7.8,0.250,0.41,3.7,0.042,37,149,0.99540,3.36,0.45,10.0,W,6
7.8,0.260,0.27,1.9,0.051,52,195,0.99280,3.23,0.50,10.9,W,6
7.8,0.260,0.31,3.6,0.025,22,100,0.99066,2.99,0.47,12.1,W,7
7.8,0.260,0.44,1.3,0.037,43,132,0.99440,3.18,0.65,10.0,W,5
7.8,0.260,0.49,3.1,0.045,21,116,0.99310,3.16,0.35,10.3,W,5
7.8,0.260,0.49,3.2,0.027,28,87,0.99190,3.03,0.32,11.3,W,7
7.8,0.260,0.49,3.2,0.027,28,87,0.99190,3.03,0.32,11.3,W,7
7.8,0.260,0.74,7.5,0.044,59,160,0.99600,3.22,0.64,10.0,W,6
7.8,0.270,0.28,1.8,0.050,21,127,0.99340,3.15,0.44,9.9,W,5
7.8,0.270,0.33,2.4,0.053,36,175,0.99200,3.20,0.55,11.0,W,6
7.8,0.270,0.34,1.6,0.046,27,154,0.99270,3.05,0.45,10.5,W,6
7.8,0.270,0.35,1.2,0.050,36,140,0.99138,3.09,0.45,11.2,W,5
7.8,0.270,0.58,11.2,0.036,44,161,0.99770,3.06,0.41,8.9,W,6
7.8,0.270,0.58,11.2,0.036,44,161,0.99770,3.06,0.41,8.9,W,6
7.8,0.280,0.22,1.4,0.056,24,130,0.99440,3.28,0.48,9.5,W,5
7.8,0.280,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13.0,W,6
7.8,0.280,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,W,5
7.8,0.280,0.31,2.1,0.046,28,208,0.99434,3.23,0.64,9.8,W,5
7.8,0.280,0.32,9.0,0.036,34,115,0.99520,3.17,0.39,10.3,W,7
7.8,0.280,0.34,1.6,0.028,32,118,0.99010,3.00,0.38,12.1,W,7
7.8,0.280,0.34,1.6,0.028,32,118,0.99010,3.00,0.38,12.1,W,7
7.8,0.280,0.49,1.3,0.046,27,142,0.99360,3.09,0.59,10.2,W,5
7.8,0.290,0.22,9.5,0.056,44,213,0.99715,3.08,0.61,9.3,W,6
7.8,0.290,0.29,3.2,0.044,41,117,0.99153,3.24,0.35,11.5,W,5
7.8,0.290,0.33,8.8,0.035,33,181,0.99620,3.11,0.46,10.7,W,5
7.8,0.290,0.36,7.0,0.042,38,161,0.99410,3.26,0.37,11.2,W,8
7.8,0.290,0.36,7.0,0.042,38,161,0.99410,3.26,0.37,11.2,W,8
7.8,0.300,0.29,16.9,0.054,23,135,0.99980,3.16,0.38,9.0,W,6
7.8,0.300,0.29,16.9,0.054,23,135,0.99980,3.16,0.38,9.0,W,6
7.8,0.300,0.29,16.9,0.054,23,135,0.99980,3.16,0.38,9.0,W,6
7.8,0.300,0.29,16.9,0.054,23,135,0.99980,3.16,0.38,9.0,W,6
7.8,0.300,0.36,4.6,0.024,20,198,0.99222,3.06,0.66,11.9,W,6
7.8,0.300,0.37,1.3,0.051,16,96,0.99410,3.32,0.62,10.0,W,5
7.8,0.300,0.40,1.8,0.028,23,122,0.99140,3.14,0.39,10.9,W,7
7.8,0.300,0.74,1.8,0.033,33,156,0.99100,3.29,0.52,12.8,W,6
7.8,0.300,0.74,1.8,0.033,33,156,0.99100,3.29,0.52,12.8,W,6
7.8,0.310,0.40,1.6,0.027,20,87,0.99110,3.15,0.48,11.9,W,6
7.8,0.320,0.31,1.7,0.036,46,195,0.99300,3.03,0.48,10.5,W,5
7.8,0.320,0.33,2.4,0.037,18,101,0.99120,3.21,0.65,11.7,W,7
7.8,0.320,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,W,6
7.8,0.320,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,W,6
7.8,0.340,0.27,1.2,0.040,25,106,0.99320,3.01,0.55,10.4,W,5
7.8,0.340,0.35,1.8,0.042,8,167,0.99080,3.11,0.41,12.1,W,6
7.8,0.390,0.26,9.9,0.059,33,181,0.99550,3.04,0.42,10.9,W,6
7.8,0.390,0.26,9.9,0.059,33,181,0.99550,3.04,0.42,10.9,W,6
7.8,0.400,0.26,9.5,0.059,32,178,0.99550,3.04,0.43,10.9,W,6
7.8,0.400,0.49,7.8,0.060,34,162,0.99660,3.26,0.58,11.3,W,6
7.8,0.420,0.23,8.8,0.054,42,215,0.99710,3.02,0.58,9.2,W,6
7.8,0.420,0.26,9.2,0.058,34,199,0.99720,3.14,0.55,9.3,W,6
7.8,0.430,0.49,13.0,0.033,37,158,0.99550,3.14,0.35,11.3,W,6
7.8,0.430,0.49,13.0,0.033,37,158,0.99550,3.14,0.35,11.3,W,6
7.8,0.430,0.49,13.0,0.033,37,158,0.99550,3.14,0.35,11.3,W,6
7.8,0.430,0.49,13.0,0.033,37,158,0.99550,3.14,0.35,11.3,W,6
7.8,0.445,0.56,1.0,0.040,8,84,0.99380,3.25,0.43,10.8,W,5
7.8,0.490,0.49,7.0,0.043,29,149,0.99520,3.21,0.33,10.0,W,5
7.8,0.490,0.49,7.0,0.043,29,149,0.99520,3.21,0.33,10.0,W,5
7.8,0.965,0.60,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,W,6
7.9,0.110,0.49,4.5,0.048,27,133,0.99460,3.24,0.42,10.6,W,6
7.9,0.120,0.49,5.2,0.049,33,152,0.99520,3.18,0.47,10.6,W,6
7.9,0.140,0.28,1.8,0.041,44,178,0.99540,3.45,0.43,9.2,W,6
7.9,0.140,0.45,1.8,0.050,17,114,0.99480,3.33,0.49,10.7,W,7
7.9,0.140,0.74,1.2,0.028,30,165,0.99100,3.08,0.82,12.3,W,6
7.9,0.160,0.30,4.8,0.037,37,171,0.99670,3.47,0.44,9.0,W,4
7.9,0.160,0.30,7.4,0.050,58,152,0.99612,3.12,0.37,9.5,W,6
7.9,0.160,0.30,7.4,0.050,58,152,0.99612,3.12,0.37,9.5,W,6
7.9,0.160,0.64,17.0,0.050,69,210,1.00040,3.15,0.51,9.3,W,7
7.9,0.160,0.74,17.9,0.037,52,187,0.99980,2.99,0.41,9.3,W,5
7.9,0.170,0.32,1.6,0.053,47,150,0.99480,3.29,0.76,9.6,W,6
7.9,0.170,0.32,1.6,0.053,47,150,0.99480,3.29,0.76,9.6,W,6
7.9,0.170,0.32,1.6,0.053,47,150,0.99480,3.29,0.76,9.6,W,6
7.9,0.180,0.33,1.2,0.033,20,72,0.99220,3.12,0.38,10.5,W,7
7.9,0.180,0.36,5.9,0.058,31,132,0.99500,3.25,0.52,10.9,W,6
7.9,0.180,0.37,1.2,0.040,16,75,0.99200,3.18,0.63,10.8,W,5
7.9,0.180,0.37,3.0,0.061,25,178,0.99500,3.22,0.51,10.0,W,6
7.9,0.180,0.49,5.2,0.051,36,157,0.99530,3.18,0.48,10.6,W,6
7.9,0.180,0.49,5.2,0.051,36,157,0.99530,3.18,0.48,10.6,W,6
7.9,0.190,0.26,2.1,0.039,8,143,0.99420,3.05,0.74,9.8,W,5
7.9,0.190,0.26,2.1,0.039,8,143,0.99420,3.05,0.74,9.8,W,5
7.9,0.190,0.45,1.5,0.045,17,96,0.99170,3.13,0.39,11.0,W,6
7.9,0.200,0.34,1.2,0.040,29,118,0.99320,3.14,0.41,10.6,W,6
7.9,0.200,0.39,1.0,0.041,37,154,0.99093,3.08,0.43,11.9,W,5
7.9,0.200,0.49,1.6,0.053,15,144,0.99300,3.16,0.47,10.5,W,5
7.9,0.210,0.39,2.0,0.057,21,138,0.99176,3.05,0.52,10.9,W,5
7.9,0.210,0.39,2.0,0.057,21,138,0.99176,3.05,0.52,10.9,W,5
7.9,0.210,0.39,2.0,0.057,21,138,0.99176,3.05,0.52,10.9,W,5
7.9,0.210,0.40,1.2,0.039,38,107,0.99200,3.21,0.54,10.8,W,6
7.9,0.220,0.24,4.6,0.044,39,159,0.99270,2.99,0.28,11.5,W,6
7.9,0.220,0.38,8.0,0.043,46,152,0.99340,3.12,0.32,11.5,W,7
7.9,0.220,0.45,14.2,0.038,53,141,0.99920,3.03,0.46,9.2,W,6
7.9,0.220,0.49,3.8,0.042,26,105,0.99300,3.10,0.39,10.5,W,5
7.9,0.250,0.29,5.3,0.031,33,117,0.99180,3.06,0.32,11.8,W,7
7.9,0.250,0.34,11.4,0.040,53,202,0.99708,3.11,0.57,9.6,W,6
7.9,0.250,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,W,5
7.9,0.255,0.26,2.0,0.026,40,190,0.99320,3.04,0.39,11.2,W,6
7.9,0.260,0.33,10.3,0.039,73,212,0.99690,2.93,0.49,9.5,W,6
7.9,0.260,0.33,10.3,0.039,73,212,0.99690,2.93,0.49,9.5,W,6
7.9,0.260,0.41,15.2,0.040,38,216,0.99760,2.96,0.60,10.0,W,6
7.9,0.270,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,W,6
7.9,0.270,0.27,1.7,0.034,25,122,0.99088,2.97,0.51,11.9,W,6
7.9,0.280,0.32,3.6,0.038,9,76,0.99200,3.05,0.31,11.7,W,4
7.9,0.280,0.41,2.0,0.044,50,152,0.99340,3.45,0.49,10.7,W,8
7.9,0.280,0.41,4.9,0.058,31,153,0.99660,3.27,0.51,9.7,W,6
7.9,0.280,0.49,7.7,0.045,48,195,0.99540,3.04,0.55,11.0,W,6
7.9,0.290,0.31,7.4,0.034,37,154,0.99380,3.06,0.31,10.8,W,5
7.9,0.290,0.36,11.1,0.033,43,208,0.99690,3.14,0.46,10.3,W,5
7.9,0.290,0.39,6.7,0.036,6,117,0.99380,3.12,0.42,10.7,W,5
7.9,0.300,0.27,8.5,0.036,20,112,0.99390,2.96,0.46,11.7,W,6
7.9,0.300,0.60,1.9,0.048,13,106,0.99331,3.24,0.49,11.9,W,5
7.9,0.310,0.22,13.3,0.048,46,212,0.99942,3.47,0.59,10.0,W,5
7.9,0.330,0.26,1.2,0.044,23,103,0.99320,3.19,0.54,10.5,W,6
7.9,0.330,0.28,31.6,0.053,35,176,1.01030,3.15,0.38,8.8,W,6
7.9,0.330,0.28,31.6,0.053,35,176,1.01030,3.15,0.38,8.8,W,6
7.9,0.340,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,W,6
7.9,0.340,0.44,6.5,0.027,47,126,0.99124,2.96,0.37,12.5,W,6
7.9,0.345,0.51,15.3,0.047,54,171,0.99870,3.09,0.51,9.1,W,5
7.9,0.345,0.51,15.3,0.047,54,171,0.99870,3.09,0.51,9.1,W,5
7.9,0.350,0.24,15.6,0.072,44,229,0.99785,3.03,0.59,10.5,W,6
7.9,0.350,0.28,12.9,0.032,13,63,0.99320,2.99,0.43,13.0,W,6
7.9,0.350,0.36,1.6,0.038,11,124,0.99280,3.25,0.48,11.0,W,5
7.9,0.360,0.53,12.9,0.049,63,139,0.99792,2.94,0.45,9.1,W,5
7.9,0.370,0.30,2.7,0.029,64,158,0.99160,3.12,0.59,12.0,W,7
7.9,0.370,0.31,2.9,0.037,5,24,0.99110,3.19,0.36,11.9,W,6
7.9,0.410,0.37,4.5,0.030,40,114,0.99200,3.17,0.54,12.4,W,7
7.9,0.420,0.49,8.2,0.056,32,164,0.99650,3.29,0.60,11.2,W,7
7.9,0.440,0.26,4.5,0.033,23,100,0.99117,3.17,0.52,12.7,W,6
7.9,0.440,0.37,5.9,0.033,27,93,0.99200,3.16,0.54,12.6,W,7
7.9,0.460,0.32,4.1,0.033,40,138,0.99120,3.18,0.44,12.8,W,7
7.9,0.460,0.40,10.1,0.168,19,184,0.99782,3.06,0.62,9.5,W,5
7.9,0.510,0.34,2.6,0.049,13,135,0.99335,3.09,0.51,10.0,W,5
7.9,0.510,0.36,6.2,0.051,30,173,0.99840,3.09,0.53,9.7,W,5
7.9,0.640,0.46,10.6,0.244,33,227,0.99830,2.87,0.74,9.1,W,3
8.0,0.130,0.25,1.1,0.033,15,86,0.99044,2.98,0.39,11.2,W,8
8.0,0.140,0.33,1.2,0.045,71,162,0.99140,3.07,0.47,11.0,W,6
8.0,0.140,0.49,1.5,0.035,42,120,0.99280,3.26,0.40,10.6,W,7
8.0,0.160,0.36,1.5,0.033,14,122,0.99410,3.20,0.39,10.3,W,4
8.0,0.170,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,W,6
8.0,0.170,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,W,6
8.0,0.180,0.37,1.3,0.040,15,96,0.99120,3.06,0.61,12.1,W,6
8.0,0.180,0.49,1.8,0.061,10,145,0.99420,3.23,0.48,10.0,W,5
8.0,0.190,0.30,2.0,0.053,48,140,0.99400,3.18,0.49,9.6,W,6
8.0,0.190,0.36,1.8,0.050,16,84,0.99360,3.15,0.45,9.8,W,7
8.0,0.200,0.30,8.1,0.037,42,130,0.99379,3.10,0.67,11.8,W,6
8.0,0.200,0.36,1.2,0.032,21,78,0.99210,3.08,0.37,10.4,W,6
8.0,0.200,0.40,5.2,0.055,41,167,0.99530,3.18,0.40,10.6,W,7
8.0,0.200,0.44,1.0,0.057,24,111,0.99158,3.09,0.32,11.2,W,6
8.0,0.220,0.28,14.0,0.053,83,197,0.99810,3.14,0.45,9.8,W,6
8.0,0.220,0.28,14.0,0.053,83,197,0.99810,3.14,0.45,9.8,W,6
8.0,0.220,0.31,5.6,0.049,24,97,0.99300,3.10,0.42,10.9,W,5
8.0,0.220,0.32,10.4,0.043,63,201,0.99700,3.11,0.53,9.5,W,6
8.0,0.220,0.42,14.6,0.044,45,163,1.00030,3.21,0.69,8.6,W,7
8.0,0.220,0.42,14.6,0.044,45,163,1.00030,3.21,0.69,8.6,W,7
8.0,0.220,0.42,14.6,0.044,45,163,1.00030,3.21,0.69,8.6,W,7
8.0,0.230,0.28,2.7,0.048,49,165,0.99520,3.26,0.72,9.5,W,6
8.0,0.230,0.35,9.2,0.044,53,186,0.99700,3.09,0.56,9.5,W,7
8.0,0.230,0.37,9.6,0.054,23,159,0.99795,3.32,0.47,9.8,W,4
8.0,0.230,0.41,1.1,0.048,35,150,0.99168,3.09,0.47,11.2,W,5
8.0,0.230,0.46,1.5,0.030,30,125,0.99070,3.23,0.47,12.5,W,6
8.0,0.240,0.26,1.7,0.033,36,136,0.99316,3.44,0.51,10.4,W,7
8.0,0.240,0.30,17.5,0.056,43,184,0.99970,3.05,0.50,9.2,W,6
8.0,0.240,0.33,1.2,0.044,28,101,0.99035,3.03,0.43,12.5,W,6
8.0,0.240,0.36,1.5,0.047,17,129,0.99480,3.20,0.54,10.0,W,6
8.0,0.240,0.48,6.8,0.047,13,134,0.99616,3.23,0.70,10.0,W,5
8.0,0.250,0.13,17.2,0.036,49,219,0.99960,2.96,0.46,9.7,W,5
8.0,0.250,0.13,17.2,0.036,49,219,0.99960,2.96,0.46,9.7,W,5
8.0,0.250,0.26,14.0,0.043,41,248,0.99860,3.03,0.57,8.7,W,6
8.0,0.250,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,W,6
8.0,0.250,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,W,6
8.0,0.250,0.35,1.1,0.054,13,136,0.99366,3.08,0.55,9.5,W,5
8.0,0.250,0.49,1.2,0.061,27,117,0.99380,3.08,0.34,9.4,W,5
8.0,0.250,0.49,9.0,0.044,31,185,0.99800,3.34,0.49,10.0,W,6
8.0,0.260,0.28,4.8,0.050,34,150,0.99437,3.13,0.50,10.0,W,6
8.0,0.260,0.28,8.2,0.038,72,202,0.99566,3.12,0.56,10.0,W,6
8.0,0.260,0.36,2.0,0.054,30,121,0.99200,3.09,0.72,11.6,W,7
8.0,0.270,0.24,1.2,0.044,20,102,0.99290,3.28,0.42,10.9,W,5
8.0,0.270,0.25,19.1,0.045,50,208,1.00051,3.05,0.50,9.2,W,6
8.0,0.270,0.33,1.2,0.050,41,103,0.99002,3.00,0.45,12.4,W,6
8.0,0.270,0.33,1.2,0.050,41,103,0.99002,3.00,0.45,12.4,W,6
8.0,0.270,0.57,10.4,0.053,18,134,0.99732,3.12,0.68,9.0,W,5
8.0,0.280,0.30,8.4,0.030,35,115,0.99192,2.93,0.42,12.3,W,6
8.0,0.280,0.32,7.6,0.045,61,204,0.99543,3.10,0.55,10.1,W,6
8.0,0.280,0.42,7.1,0.045,41,169,0.99590,3.17,0.43,10.6,W,5
8.0,0.280,0.42,7.1,0.045,41,169,0.99590,3.17,0.43,10.6,W,5
8.0,0.290,0.29,13.2,0.046,26,113,0.99830,3.25,0.37,9.7,W,6
8.0,0.290,0.49,11.7,0.035,40,131,0.99580,3.14,0.34,10.8,W,5
8.0,0.300,0.28,5.7,0.044,31,124,0.99480,3.16,0.51,10.2,W,6
8.0,0.300,0.36,11.0,0.034,8,70,0.99354,3.05,0.41,12.2,W,6
8.0,0.300,0.49,9.4,0.046,47,188,0.99640,3.14,0.48,10.0,W,5
8.0,0.320,0.26,1.2,0.050,11.5,88,0.99460,3.24,0.37,9.5,W,4
8.0,0.320,0.36,4.6,0.042,56,178,0.99280,3.29,0.47,12.0,W,6
8.0,0.330,0.32,4.6,0.041,31,180,0.99184,2.92,0.74,12.2,W,6
8.0,0.330,0.35,10.0,0.035,22,108,0.99457,3.12,0.36,11.6,W,6
8.0,0.340,0.25,6.4,0.035,38,103,0.99148,2.91,0.23,12.2,W,6
8.0,0.340,0.49,9.0,0.033,39,180,0.99360,3.13,0.38,12.3,W,8
8.0,0.360,0.39,1.6,0.024,26,93,0.99116,3.15,0.49,11.9,W,6
8.0,0.360,0.43,10.1,0.053,29,146,0.99820,3.40,0.46,9.5,W,6
8.0,0.370,0.31,4.7,0.038,3,127,0.99186,2.90,0.72,12.1,W,5
8.0,0.370,0.32,1.6,0.040,32,166,0.99200,3.00,0.55,11.3,W,7
8.0,0.400,0.33,7.7,0.034,27,98,0.99350,3.18,0.41,12.2,W,7
8.0,0.420,0.36,5.0,0.037,34,101,0.99200,3.13,0.57,12.3,W,7
8.0,0.430,0.40,12.4,0.168,29,190,0.99910,3.07,0.64,9.2,W,5
8.0,0.440,0.49,9.1,0.031,46,151,0.99260,3.16,0.27,12.7,W,8
8.0,0.450,0.28,10.8,0.051,25,157,0.99570,3.06,0.47,11.4,W,7
8.0,0.450,0.28,10.8,0.051,25,157,0.99570,3.06,0.47,11.4,W,7
8.0,0.450,0.36,8.8,0.026,50,151,0.99270,3.07,0.25,12.7,W,8
8.0,0.550,0.17,8.2,0.040,13,60,0.99560,3.09,0.30,9.5,W,4
8.0,0.550,0.42,12.6,0.211,37,213,0.99880,2.99,0.56,9.3,W,5
8.0,0.570,0.39,3.9,0.034,22,122,0.99170,3.29,0.67,12.8,W,7
8.0,0.590,0.71,17.4,0.038,61,228,1.00000,2.95,0.75,9.3,W,5
8.0,0.610,0.38,12.1,0.301,24,220,0.99930,2.94,0.48,9.2,W,5
8.0,0.660,0.72,17.6,0.042,62,233,0.99990,2.92,0.68,9.4,W,4
8.0,0.740,0.21,4.0,0.050,24,133,0.99418,3.06,0.38,9.7,W,5
8.1,0.120,0.38,0.9,0.034,36,86,0.99026,2.80,0.55,12.0,W,6
8.1,0.120,0.49,1.2,0.042,43,160,0.99340,3.13,0.48,9.7,W,6
8.1,0.170,0.21,1.6,0.036,24,119,0.99396,3.18,0.52,10.1,W,6
8.1,0.170,0.44,14.1,0.053,43,145,1.00060,3.28,0.75,8.8,W,8
8.1,0.170,0.44,14.1,0.053,43,145,1.00060,3.28,0.75,8.8,W,8
8.1,0.190,0.40,0.9,0.037,73,180,0.99260,3.06,0.34,10.0,W,6
8.1,0.190,0.58,16.7,0.049,48,181,1.00060,3.20,0.62,9.1,W,6
8.1,0.200,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,W,6
8.1,0.200,0.28,0.9,0.023,49,87,0.99062,2.92,0.36,11.1,W,6
8.1,0.200,0.30,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,W,5
8.1,0.200,0.30,1.3,0.036,7,49,0.99242,2.99,0.73,10.3,W,5
8.1,0.200,0.36,9.7,0.044,63,162,0.99700,3.10,0.46,10.0,W,6
8.1,0.200,0.40,2.0,0.037,19,87,0.99210,3.12,0.54,11.2,W,6
8.1,0.200,0.49,8.1,0.051,51,205,0.99540,3.10,0.52,11.0,W,6
8.1,0.200,0.49,11.8,0.048,46,212,0.99680,3.09,0.46,10.0,W,7
8.1,0.220,0.28,7.7,0.043,57,176,0.99540,3.12,0.55,10.0,W,5
8.1,0.220,0.43,1.5,0.044,28,129,0.99380,3.22,0.45,11.0,W,6
8.1,0.240,0.26,11.0,0.043,41,211,0.99676,3.11,0.49,10.0,W,6
8.1,0.240,0.32,10.5,0.030,34,105,0.99407,3.11,0.42,11.8,W,6
8.1,0.240,0.33,10.2,0.048,46,141,0.99720,3.16,0.48,10.3,W,6
8.1,0.240,0.38,4.3,0.044,49,172,0.99600,3.37,0.74,10.8,W,6
8.1,0.250,0.34,10.1,0.050,30,121,0.99724,3.17,0.49,10.1,W,6
8.1,0.250,0.38,3.8,0.051,18,129,0.99280,3.21,0.38,11.5,W,6
8.1,0.260,0.27,4.3,0.030,43,123,0.99212,3.16,0.33,11.2,W,6
8.1,0.260,0.30,7.8,0.049,39,152,0.99540,2.99,0.58,10.0,W,6
8.1,0.260,0.33,11.1,0.052,52.5,158,0.99760,3.03,0.49,10.2,W,7
8.1,0.260,0.37,1.9,0.072,48,159,0.99490,3.37,0.70,10.9,W,6
8.1,0.270,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,W,6
8.1,0.270,0.33,1.3,0.045,26,100,0.99066,2.98,0.44,12.4,W,6
8.1,0.270,0.35,1.7,0.030,38,103,0.99255,3.22,0.63,10.4,W,8
8.1,0.270,0.41,1.5,0.033,11,63,0.99080,2.99,0.56,12.0,W,5
8.1,0.280,0.34,1.3,0.035,11,126,0.99232,3.14,0.50,9.8,W,6
8.1,0.280,0.39,1.9,0.029,18,79,0.99230,3.23,0.52,11.8,W,6
8.1,0.280,0.40,6.9,0.050,30,97,0.99510,3.26,0.44,10.1,W,6
8.1,0.280,0.40,6.9,0.050,30,97,0.99510,3.26,0.44,10.1,W,6
8.1,0.280,0.46,15.4,0.059,32,177,1.00040,3.27,0.58,9.0,W,4
8.1,0.280,0.49,1.0,0.040,32,148,0.99360,3.13,0.41,10.0,W,6
8.1,0.290,0.49,7.1,0.042,22,124,0.99440,3.14,0.41,10.8,W,6
8.1,0.290,0.49,7.1,0.042,22,124,0.99440,3.14,0.41,10.8,W,6
8.1,0.300,0.31,1.1,0.041,49,123,0.99140,2.99,0.45,11.1,W,6
8.1,0.300,0.49,8.1,0.037,26,174,0.99430,3.10,0.30,11.2,W,7
8.1,0.300,0.49,12.3,0.049,50,144,0.99710,3.09,0.57,10.2,W,7
8.1,0.310,0.24,1.6,0.032,10,67,0.99240,3.08,0.47,10.5,W,5
8.1,0.310,0.36,8.2,0.028,29,142,0.99250,3.01,0.34,13.0,W,7
8.1,0.330,0.22,5.2,0.047,24,151,0.99527,3.22,0.47,10.3,W,5
8.1,0.330,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,W,6
8.1,0.330,0.36,7.4,0.037,36,156,0.99592,3.19,0.54,10.6,W,6
